strategy,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,n_days,exclude_pct,turnover,grp
multi_pure_seed44,0.17348088865766753,0.056538541240753304,0.18548090735501915,0.3891157587266053,0.6114143895250451,-0.22373683467749644,0.25270108662371266,733,8,0.21341605967819144,multi_pure
multi_pure_seed45,0.22807459882461,0.07318553719010823,0.18791623014282094,0.46965723609248533,0.7429296644747644,-0.2181933882826325,0.33541592513934837,733,8,0.2195450844899598,multi_pure
multi_pure_seed46,0.22351504454163318,0.07181402766353884,0.18725718117465787,0.46383287986735927,0.730930624957952,-0.22775476168748243,0.3153129582514708,733,8,0.2076532760387908,multi_pure
multi_pure_seed47,0.1773582197098047,0.05773740148286777,0.18711118556664721,0.3934086585055404,0.6163577844572041,-0.22786811232096138,0.2533807863451395,733,8,0.21778426526626796,multi_pure
multi_pure_seed48,0.6471893308665926,0.18717522731177705,0.2669088717734484,0.7651435270101437,1.722363910805445,-0.22442162884715727,0.834033815159826,733,8,0.2323923702351711,multi_pure
multi_pure_seed49,0.22242555709477796,0.07148581461130643,0.186892729018101,0.46274680062965245,0.7311056549228028,-0.21453258940290476,0.3332165747417139,733,8,0.21956792272272996,multi_pure
multi_pure_seed50,0.20191482933067384,0.06527071323447897,0.18607414331332664,0.43270177601913007,0.6818478366297721,-0.21971360184980346,0.29707179111786686,733,8,0.22364118532011698,multi_pure
multi_pure_seed51,0.17837597400430782,0.058051658956676855,0.18696945844763677,0.3951370156315981,0.6229173887702645,-0.22987625828580102,0.25253438258292105,733,8,0.2166514530136292,multi_pure
multi_pure_seed52,0.25370629621055274,0.08083399278923942,0.18827703553058406,0.5068443504496195,0.8027357775724447,-0.21645428977431114,0.3734460188962853,733,8,0.21148419980581903,multi_pure
naive_vol,0.18742523058618876,0.06083804597738074,0.19037912105845944,0.4048973268065536,0.6759740353494191,-0.2285875854023219,0.26614763820311466,733,8,0.18322058962960122,naive_vol
multi_pure_seed43,0.2655175711343325,0.08432394089464923,0.18874589058756017,0.5231443182457671,0.8273283562392407,-0.22374454506802138,0.3768759630274499,733,10,0.2406137526180279,multi_pure
multi_pure_seed44,0.18474779335051417,0.0600150830737991,0.18528836611504773,0.4070651459495905,0.6388878125832815,-0.22665344454111694,0.2647878711718049,733,10,0.24426739779835327,multi_pure
multi_pure_seed45,0.22877891887492008,0.07339709788095328,0.18824485561230603,0.47020979743846847,0.7451045436809095,-0.21741697859542658,0.3375867807340471,733,10,0.24864597345482897,multi_pure
multi_pure_seed46,0.24366831365502506,0.07785101068766043,0.1873721468730725,0.49363562418239426,0.7818981578053236,-0.22581669636768517,0.34475312029585187,733,10,0.23660568651173217,multi_pure
multi_pure_seed47,0.16092449082124838,0.05263820519944784,0.1864310832709319,0.36823893795568824,0.5766028444804027,-0.22972817894053196,0.22913255762617568,733,10,0.2473162238748116,multi_pure
multi_pure_seed48,0.2500869759413711,0.0797602541170781,0.18732249774182208,0.5031715352677921,0.8016484286134203,-0.22317469555048963,0.3573893264213444,733,10,0.2527293721033521,multi_pure
multi_pure_seed49,0.2317036670616328,0.07427477112665803,0.18696275858632133,0.4765516481456453,0.7517942137403583,-0.2171562614843034,0.3420337531092872,733,10,0.2496498440604216,multi_pure
multi_pure_seed50,0.1925321033282883,0.06240437357710116,0.18631824438013003,0.4179121999024439,0.6589068443072925,-0.2236397952982365,0.27903966507338884,733,10,0.25159665522429553,multi_pure
multi_pure_seed51,0.17253146679274134,0.05624458651857056,0.18726392957923274,0.3856815802778285,0.6081151363003053,-0.23034810826534421,0.24417212254150966,733,10,0.24760441190945295,multi_pure
multi_pure_seed52,0.27112708383417283,0.08597393365095374,0.18799088124537847,0.5325777171363293,0.8407312104998378,-0.21639939766094765,0.3972928509979349,733,10,0.2390471620665989,multi_pure
naive_vol,0.09927994675871399,0.0330770949403314,0.18120195142567105,0.2700314227956716,0.43438912991109496,-0.2311053516457684,0.14312561221442857,733,10,0.1949687857564397,naive_vol
multi_pure_seed43,0.25121566897136716,0.08009532053643409,0.1892011747095517,0.5016678341915992,0.797171946407018,-0.22543679167134964,0.3552894802246836,733,15,0.31730621807094755,multi_pure
multi_pure_seed44,0.17718772166260743,0.05768473845169031,0.1853963481904478,0.39505928749236685,0.6209459007248057,-0.22151395119790057,0.2604113110697699,733,15,0.3154894220825296,multi_pure
multi_pure_seed45,0.22386018402967278,0.07191796250264959,0.1880126441173559,0.4632241748780163,0.7325986652777033,-0.21921037937856505,0.3280773597788952,733,15,0.3210402995343196,multi_pure
multi_pure_seed46,0.2723720291627987,0.08633947605967407,0.18807286812773916,0.5342010627360568,0.8474313000378765,-0.22350688940587668,0.38629447302130426,733,15,0.3092633886030245,multi_pure
multi_pure_seed47,0.15356711262849276,0.050339940287264406,0.18707918112641564,0.35592399655251206,0.5560752807680405,-0.23371518760814097,0.21539011136780278,733,15,0.32077311581095924,multi_pure
