seed,threshold,stacker_coef_tech,stacker_coef_fund,stacker_intercept,stacked_val_roc_auc,stacked_val_pr_auc,stacked_val_accuracy,stacked_val_mcc,stacked_val_precision,stacked_val_recall,stacked_val_f1,stacked_test_roc_auc,stacked_test_pr_auc,stacked_test_accuracy,stacked_test_mcc,stacked_test_precision,stacked_test_recall,stacked_test_f1,tech_only_val_roc_auc,tech_only_val_pr_auc,tech_only_val_accuracy,tech_only_val_mcc,tech_only_val_precision,tech_only_val_recall,tech_only_val_f1,tech_only_test_roc_auc,tech_only_test_pr_auc,tech_only_test_accuracy,tech_only_test_mcc,tech_only_test_precision,tech_only_test_recall,tech_only_test_f1,fund_only_val_roc_auc,fund_only_val_pr_auc,fund_only_val_accuracy,fund_only_val_mcc,fund_only_val_precision,fund_only_val_recall,fund_only_val_f1,fund_only_test_roc_auc,fund_only_test_pr_auc,fund_only_test_accuracy,fund_only_test_mcc,fund_only_test_precision,fund_only_test_recall,fund_only_test_f1,minutes
42,0.09820176117171575,0.7879762482024038,10.91672990790012,-7.187058717330011,0.6926072974644439,0.23033672302288638,0.5354797213439988,0.18571785687173195,0.18264097218691208,0.7792884003471218,0.295926073404825,0.5451612954981061,0.13881448666189866,0.38671562303595647,0.06714465211354602,0.1461985467456999,0.7625746381945148,0.2453578202717334,0.5820353460193252,0.162684888657751,0.6376747261905841,0.08662238490956646,0.164099404395153,0.4622505062192653,0.24221295945433877,0.6134823008568351,0.17388900118154538,0.6119480003969435,0.10501525328095451,0.17452719665271965,0.5276793846776642,0.2623000301841232,0.6916229940430725,0.2285054628816662,0.5441582795075507,0.18853803257194698,0.18472119023345027,0.7730691350882268,0.29819104868966095,0.5281450404855953,0.1318144790266319,0.39094968740696634,0.05186910921481238,0.14301373650790516,0.73282056472017,0.2393224540384218,68.3
43,0.09589621378485809,1.7054678842279891,8.428025383094077,-6.7389783966837955,0.6892397398832861,0.22032362824639568,0.5341027476061493,0.1857911650876705,0.18245080651971962,0.7811686433323691,0.2958114824805225,0.5542267917475991,0.14822993479258098,0.4478978531970494,0.06608746683956039,0.14892678786008004,0.6835846574233377,0.2445709733776285,0.5867390072912236,0.1686273382337535,0.7143323036227092,0.09535667209854932,0.17986548058147103,0.359704946485392,0.23981485945711392,0.6261901860038533,0.18674312920947092,0.7069365882703186,0.10668312599236644,0.19099793461286585,0.3837162230543467,0.2550450692856182,0.6854484754147819,0.20830748057150855,0.5411416199371303,0.18888100733459362,0.18433685365519134,0.7775527914376628,0.2980209545983702,0.5244641581951786,0.13362721324611818,0.43437531011213654,0.03906627230636838,0.14135285837434391,0.655500455419492,0.23255688703379562,50.0
44,0.19879503807171797,0.9360583469081044,9.457157232153717,-6.6889295367427435,0.6879848727486906,0.23455778566523028,0.7804089249639903,0.1881585144865702,0.2533636535910555,0.3867515186577958,0.30615983512708955,0.5516438747440696,0.15522135330219197,0.6117627600807118,0.040802739204739674,0.1488198354265916,0.41731606112741626,0.2193992923461651,0.5713248234041736,0.15962257991343998,0.6742460615833387,0.08678189857785412,0.16886614597360625,0.4080850448365635,0.23888242142025612,0.6334287242805614,0.1913122426089059,0.6667129767457246,0.12320581270779486,0.19032205858553164,0.4760651755895152,0.27193109229123913,0.6863718809086145,0.23518949090542687,0.7617382481632801,0.18774799494292166,0.24249556133614106,0.4247179635522129,0.3087234210318816,0.533228052550396,0.1430306050430376,0.5801528232608911,0.024141581650195552,0.14066046113870342,0.43280032385386097,0.212317545427465,55.3
45,0.12620329131362928,2.1237531660255873,4.452758344145379,-5.067548335948313,0.6170838944115615,0.17936812884514527,0.5828403706958247,0.11884875588706789,0.16950786715079902,0.5975556841191785,0.26409908110267677,0.5832168045993316,0.1671949034870666,0.638285203929741,0.08020427083617077,0.16777999809686936,0.44610869345207976,0.2438491432364778,0.5654299097103443,0.1579419671086325,0.6874179024703996,0.07935644923704686,0.1672406578905018,0.3757593288978883,0.2314631267122525,0.6518323329485204,0.20385901597573,0.7032450133968443,0.136928612843279,0.2045818421548314,0.4396822183989475,0.2792364302471318,0.6075338284946777,0.17160152072878565,0.6087673367334921,0.11511123537337974,0.17147461003066042,0.5540931443448076,0.26189947189417373,0.5380437862192984,0.14559741373623927,0.6418973900962588,0.030734867362401944,0.14581057404926312,0.3579597206760449,0.20721472823937784,46.4
46,0.2428031230288436,1.1507899033028954,7.963190517101916,-6.008240294205691,0.6698735960279836,0.2733450777833397,0.8503628144618479,0.21260035180758968,0.35639547298740126,0.24139427249059878,0.28783306027420885,0.5414146964018749,0.14252952797750743,0.8261519632165658,0.012789677294553816,0.14763140817650877,0.06907195627972877,0.09411196911196912,0.5722150567831085,0.16413617470331143,0.6789477021750749,0.08273133282615885,0.16765085809189886,0.39420017356089093,0.23525096025203918,0.6236424946439703,0.18569209118172011,0.6699282193774603,0.10735331368722568,0.1840526823539281,0.44408460682117196,0.26024553703813535,0.6672647550850751,0.2746422712405353,0.85400454763695,0.21477038673001633,0.36841499884978146,0.2316314723748915,0.2844329988455732,0.5227095108724865,0.1328874944677004,0.8277926631603321,-0.013449606667027535,0.11164807930607187,0.04559255136119826,0.06474561655648174,51.5
